onto,0715-08-16 09:09:59,somebody,1-2
movie,1632-08-13 16:38:11,challenge,6-7
modern,1333-06-06 13:04:24,strong,1-1
painting,0439-10-08 23:26:38,treatment,9-7
carry,1354-12-20 13:16:50,piece,7-3
official,0738-03-01 05:39:35,message,2-6
child,0787-04-03 21:18:54,try,3-5
nor,1271-10-29 18:46:27,day,8-8
help,1219-04-18 08:39:04,sister,7-5
develop,0955-07-23 13:52:47,employee,4-9
same,1894-12-04 23:36:38,what,1-7
data,1510-03-30 09:41:11,option,5-4
training,0360-09-13 23:51:21,modern,4-9
company,1733-01-07 19:56:31,institution,1-5
culture,1862-07-26 14:36:29,blue,7-9
explain,1893-08-27 16:40:00,past,6-1
player,1889-03-17 12:39:26,offer,7-6
check,0570-04-23 22:55:40,police,9-7
at,0126-03-09 07:50:10,already,4-9
unit,1431-07-10 10:26:42,time,5-2
technology,0453-02-18 03:59:51,doctor,1-2
nature,0566-12-12 15:58:50,example,1-8
model,0526-05-22 20:26:03,human,6-6
through,1651-01-15 17:00:28,yet,1-3
understand,0935-07-13 21:17:41,suffer,3-8
significant,1968-05-01 14:44:16,key,3-4
sense,0918-07-13 14:49:36,seek,2-3
from,0185-11-03 05:55:33,happen,3-6
president,0792-04-06 09:44:15,message,7-7
religious,0880-12-24 05:03:09,do,3-6
already,0086-08-25 15:22:57,money,4-8
best,1859-11-23 14:16:14,quality,2-9
visit,0576-02-02 01:04:34,sound,3-9
policy,0754-03-18 07:02:48,off,1-6
resource,1109-12-15 17:12:44,save,4-1
politics,0195-10-15 03:46:53,Mrs,8-8
town,0580-02-13 07:41:44,phone,9-2
account,0459-04-27 13:43:16,term,3-8
about,0221-12-22 14:52:21,arrive,8-4
note,1676-07-06 09:27:42,this,9-7
why,1604-02-01 18:48:26,form,6-5
recognize,0823-09-15 01:43:48,camera,6-9
over,1628-05-18 11:28:29,modern,8-4
trial,0115-07-05 10:46:58,foot,2-8
close,1089-10-03 20:27:53,Republican,4-9
board,0401-01-20 09:29:41,happen,9-6
early,0695-11-26 03:18:00,board,5-7
difficult,0411-07-27 15:12:14,loss,2-3
we,0759-12-02 04:21:32,claim,4-1
Mrs,0939-03-22 23:16:34,manage,2-1
first,1809-03-29 02:43:27,brother,5-2
treatment,0648-11-19 22:07:06,start,2-8
mention,0374-02-09 17:42:27,increase,8-1
last,0834-12-03 09:17:15,month,9-2
treatment,1819-06-16 21:44:57,indicate,9-5
play,1701-02-06 09:20:57,individual,8-2
rich,1251-10-06 14:56:04,ago,6-3
short,0586-08-07 21:33:16,affect,5-2
film,1446-01-30 01:34:28,quality,2-8
themselves,0564-07-20 23:04:03,draw,9-1
learn,0668-07-08 21:39:18,similar,2-9
of,1376-04-12 06:50:52,collection,8-9
bag,1528-10-13 07:33:14,available,3-1
compare,1032-06-11 15:45:21,least,5-5
race,1443-10-15 04:14:51,floor,9-2
understand,0592-08-08 03:19:10,staff,7-2
buy,1242-02-27 18:25:09,never,9-8
vote,0333-12-01 04:13:39,open,4-1
majority,0203-09-24 15:17:57,list,9-1
sometimes,1587-02-06 07:19:30,try,9-8
new,1187-12-30 09:02:38,expect,4-5
TV,1306-08-29 21:17:04,hot,2-1
court,0479-10-18 04:23:46,exactly,6-2
owner,1535-01-24 18:09:05,candidate,9-5
race,1251-03-16 09:25:46,main,2-9
perform,0917-06-30 06:14:41,physical,1-2
seat,1788-03-25 03:06:25,reason,9-2
through,0603-07-26 14:56:45,drug,3-4
last,0907-08-29 08:39:00,top,2-2
challenge,1095-02-03 12:47:27,sport,7-9
major,1556-04-28 13:34:22,moment,8-9
today,0186-08-07 16:12:58,media,8-8
likely,1755-04-01 02:36:48,name,7-3
red,0141-02-09 22:14:40,city,3-2
process,1505-06-19 20:14:46,good,7-7
pull,0048-07-12 16:16:55,side,2-6
sit,1519-09-22 00:02:08,community,4-6
guy,1703-02-04 07:22:18,prove,3-7
tree,0684-05-24 13:14:56,wife,3-7
field,1286-09-10 17:36:05,song,3-9
herself,0501-08-08 20:25:10,cell,4-3
son,0680-09-04 06:43:23,only,1-5
executive,1426-12-28 00:01:43,with,7-9
analysis,1689-01-12 22:03:08,way,2-1
day,0777-04-29 15:24:05,mouth,1-5
expect,0205-09-07 10:14:23,get,2-8
who,0735-11-09 01:39:17,marriage,1-6
form,0872-06-21 17:26:11,end,9-5
modern,1696-10-23 00:33:09,good,5-6
none,1273-11-24 20:33:59,determine,3-1
writer,0254-04-05 16:27:15,wish,1-4
money,1503-09-25 19:23:46,yard,9-6
catch,1917-06-13 14:03:20,trade,7-7
imagine,1844-03-06 02:08:01,art,2-1
guess,0444-07-10 12:37:39,culture,4-7
country,0845-06-12 14:01:06,attorney,8-3
wall,0856-01-18 00:11:29,bar,4-6
site,0966-07-24 10:11:49,worker,8-7
beat,0942-10-24 05:40:56,trade,9-3
tonight,0302-09-08 18:15:11,goal,3-2
couple,1143-12-20 20:22:21,those,2-5
risk,1895-07-13 13:52:00,plant,7-4
institution,0263-10-08 12:39:56,type,2-1
interesting,0937-11-18 23:15:27,high,1-1
left,1542-04-16 09:13:50,black,2-1
cell,0707-02-23 16:35:31,stock,9-7
late,1153-03-22 15:15:10,up,4-6
owner,0969-04-06 15:32:05,activity,7-1
call,1566-08-25 03:37:06,memory,6-2
weight,1520-05-17 11:33:36,green,3-3
month,0754-03-14 11:58:47,hotel,9-1
kid,0613-03-25 23:27:11,south,2-5
bank,0556-03-25 16:42:49,four,3-4
be,0958-08-03 14:23:17,say,6-1
country,0467-04-30 15:12:28,sister,3-3
culture,1858-09-03 14:34:44,lot,2-3
you,0354-04-04 22:35:07,clear,6-1
per,0087-07-12 17:14:17,thing,8-6
media,1251-08-13 21:57:09,so,9-4
company,1476-10-01 13:18:05,drop,7-9
such,2014-10-10 19:46:03,feel,5-7
PM,0250-11-10 01:09:19,front,6-9
appear,1736-04-27 13:16:36,they,6-5
can,1168-02-21 23:04:23,thus,4-7
kitchen,0022-12-09 15:30:20,half,7-1
war,0590-06-02 02:04:42,wind,4-9
attention,0835-10-19 13:50:24,success,1-9
poor,1090-01-11 15:21:30,include,3-6
particular,0888-07-04 19:24:22,husband,6-5
sea,1636-06-06 18:43:42,career,2-9
and,0706-11-23 00:19:05,fill,5-9
single,0439-03-23 09:48:46,it,9-3
through,0010-06-26 20:42:23,stuff,9-3
building,1275-08-02 11:55:51,these,3-1
guy,1028-07-23 01:01:09,specific,6-3
window,1915-12-10 06:29:49,memory,9-6
door,0532-08-13 22:19:14,have,1-1
meeting,1795-11-28 17:09:55,from,6-7
majority,0589-11-28 12:36:27,carry,1-3
win,0826-11-12 00:25:44,will,4-2
public,1804-07-19 22:02:26,success,5-4
fact,0877-05-22 07:52:39,couple,3-3
management,0591-07-05 12:53:32,word,3-6
appear,1429-02-10 11:43:12,sense,1-1
responsibility,0108-09-17 08:19:50,everyone,1-7
radio,1403-10-11 17:01:10,be,7-7
wear,1464-08-10 21:30:39,discussion,4-4
range,1809-05-13 21:20:42,stage,6-4
seek,0883-08-09 03:27:13,soldier,8-7
husband,1030-09-16 15:23:14,painting,9-8
gun,0603-12-11 07:35:25,still,7-3
traditional,1208-11-24 21:30:45,from,2-8
business,0920-08-16 12:23:45,all,5-4
truth,0625-04-21 00:25:06,law,2-9
particular,0021-07-19 15:57:59,information,3-5
head,1030-06-17 02:32:12,nothing,7-2
today,1058-11-21 18:03:23,nature,6-3
election,0846-05-27 13:28:59,responsibility,9-7
military,0189-09-17 15:16:57,the,8-7
know,2012-02-25 17:40:05,manager,5-9
woman,1504-03-30 01:37:01,per,3-3
speech,1053-03-07 02:58:19,nearly,1-5
tell,0358-01-06 01:13:31,foot,2-6
focus,2002-08-29 15:41:09,bill,4-8
grow,0658-07-02 16:15:08,for,7-9
peace,0149-05-23 08:10:19,message,8-3
these,1339-12-10 09:20:06,much,2-3
purpose,1349-05-24 06:25:13,play,1-3
two,1766-03-06 16:40:06,very,1-4
indicate,0332-04-19 15:00:52,rock,8-1
expect,0225-02-04 08:08:30,beat,2-8
truth,1892-09-30 15:11:52,strategy,2-6
window,0685-09-09 00:42:19,majority,1-5
hold,1028-05-06 02:07:58,still,4-6
agreement,0927-03-22 23:18:49,imagine,2-7
financial,1695-06-20 03:17:00,large,2-2
technology,0359-12-12 18:53:39,from,4-7
clearly,0381-06-13 00:57:17,realize,5-6
leave,0026-02-01 09:20:45,off,4-9
adult,0199-10-08 15:03:17,I,4-9
base,1827-04-10 08:14:41,word,5-7
return,0873-06-09 18:12:01,since,8-3
as,1437-06-07 15:10:20,claim,1-9
these,1608-11-16 16:20:25,give,3-7
career,0798-09-05 19:17:33,movie,8-8
general,0893-12-29 23:23:11,want,5-8
wind,1809-07-24 06:57:45,truth,8-7
remember,0080-01-20 14:00:49,which,9-6
tax,0641-03-06 04:35:48,leader,3-3
near,1251-07-11 04:03:48,free,7-6
discuss,1260-08-08 20:17:50,professional,7-7
stock,0474-03-21 18:32:13,gun,2-5
hour,1307-02-21 04:27:26,tough,6-4
finally,0635-04-19 02:28:00,research,9-6
prevent,0873-09-08 01:35:19,off,7-9
job,0806-08-06 00:32:07,mention,1-5
letter,0055-02-02 06:58:38,wife,2-4
sign,2014-09-19 22:54:49,impact,3-3
really,1005-08-14 12:05:37,ability,2-1
information,0036-06-27 00:47:47,card,3-7
in,0605-08-15 08:20:18,prove,3-8
lead,0796-09-20 00:24:22,them,4-6
crime,0946-03-02 23:17:07,do,7-4
develop,1375-12-25 05:31:51,according,2-2
most,1008-04-04 07:06:43,impact,7-3
very,1989-08-21 09:10:19,concern,2-1
once,0475-02-21 04:36:09,it,2-2
adult,1516-02-23 06:50:53,subject,9-1
doctor,0775-07-17 02:51:08,task,9-4
think,0317-02-19 12:58:11,feel,6-8
common,0302-01-17 16:10:21,top,7-8
kitchen,1719-02-11 10:49:12,suggest,5-8
first,1985-03-29 01:13:30,whole,9-9
gun,0174-12-18 13:07:51,many,4-4
pressure,1589-11-22 19:06:01,democratic,1-8
seek,0534-11-07 02:59:02,security,2-9
among,1135-01-21 14:06:16,reach,8-7
cold,0227-07-23 11:00:56,human,5-5
right,1096-11-11 09:43:42,stand,9-3
feel,0337-08-30 22:08:40,here,1-8
pay,0019-04-13 02:30:02,pass,7-7
build,1863-08-29 07:43:11,player,1-2
person,1268-10-26 04:50:11,expert,4-6
laugh,0598-04-14 11:14:40,over,3-3
brother,1871-04-01 05:11:24,hope,1-4
head,0386-09-06 14:36:53,describe,7-6
week,0681-07-29 03:47:43,exist,1-1
night,0093-06-10 16:19:13,task,7-9
despite,0610-04-25 23:21:22,suddenly,2-8
read,1512-06-10 04:34:37,better,5-4
during,1665-09-16 19:03:09,again,6-7
program,1982-03-02 00:43:19,ground,9-3
now,0492-10-29 10:43:35,care,5-6
various,0004-10-25 16:33:59,fact,3-5
enough,0047-11-05 11:54:55,out,2-7
middle,0593-12-19 15:03:39,food,3-9
decide,0829-01-29 06:12:20,rest,2-3
similar,0631-08-23 13:14:31,forward,9-4
do,0268-12-10 20:00:21,manager,8-9
might,0013-11-29 18:53:26,I,2-1
few,0892-04-22 14:46:15,action,3-7
fine,0138-05-24 20:49:49,way,7-6
her,0348-02-19 20:17:26,whether,6-4
stuff,0388-05-13 04:19:00,trip,1-7
ability,0592-07-13 20:49:04,new,6-8
far,1640-05-22 21:46:56,per,8-2
we,1733-12-23 22:31:30,audience,9-7
other,0255-04-15 13:30:28,last,8-6
black,1576-02-01 06:53:55,according,5-4
field,0822-09-30 06:25:12,detail,8-4
number,0368-11-15 06:38:32,public,3-2
improve,1852-02-20 10:20:09,yet,7-2
would,0696-03-29 04:03:55,loss,1-6
technology,1075-08-29 14:33:41,real,8-6
accept,1996-10-07 05:18:49,discover,5-4
about,0568-01-02 08:09:04,town,2-9
score,1336-08-03 01:30:08,benefit,3-7
would,0804-08-15 15:41:14,plan,9-6
civil,0026-01-15 10:51:00,medical,2-9
among,1632-08-30 01:40:55,reason,3-9
rock,1247-12-24 20:20:22,information,4-3
hot,1030-05-20 21:20:28,clearly,5-6
defense,1441-06-23 16:32:24,toward,3-8
main,0366-04-05 19:52:31,plan,9-5
appear,0456-12-05 06:24:32,during,9-4
her,0165-10-01 00:22:55,actually,9-9
this,1489-02-01 10:16:44,Democrat,4-7
lay,1590-10-15 15:16:51,course,1-1
fact,1012-12-17 10:18:32,name,7-2
will,0304-09-20 05:27:47,well,4-3
popular,0023-02-07 05:27:11,air,3-4
within,1809-09-28 09:29:24,tonight,4-4
close,0341-11-03 08:54:26,natural,7-1
same,0810-02-12 12:27:15,star,2-9
talk,0208-06-27 10:09:05,north,6-7
rather,0386-02-03 08:26:42,activity,5-4
set,0347-05-18 12:15:41,nice,2-4
particular,1347-01-10 13:57:48,threat,1-7
remember,0450-07-04 01:58:58,stand,6-4
you,1886-03-18 23:01:22,beautiful,1-2
write,0518-10-30 21:59:46,enough,4-4
land,0968-04-18 01:17:58,free,1-6
matter,0028-05-27 15:04:19,white,1-9
wrong,0325-11-18 09:52:10,within,3-2
right,0555-07-03 23:39:51,field,1-9
individual,0291-04-02 15:50:00,find,1-9
small,1662-09-16 21:53:14,student,6-5
now,0790-07-20 10:36:03,increase,5-8
fine,0478-11-07 22:53:23,gun,4-6
reflect,0960-03-13 07:42:23,case,5-5
clearly,1145-12-11 00:26:11,hotel,8-2
today,1591-12-14 08:26:34,deep,6-9
relationship,1295-09-10 14:47:56,information,3-9
president,0334-08-20 08:34:30,second,2-3
student,1315-11-30 14:24:22,class,7-6
entire,0171-02-15 12:04:05,should,5-5
drug,1288-07-05 10:31:36,southern,9-6
argue,0410-12-09 12:20:00,what,4-5
near,1412-10-04 04:01:58,per,2-3
production,1503-01-02 13:47:08,notice,6-2
always,1266-08-21 13:55:18,country,7-4
any,0321-08-24 10:12:57,third,5-1
too,0841-07-13 20:53:14,notice,6-9
national,1033-04-04 12:47:17,executive,5-6
executive,0362-05-27 17:21:18,read,4-5
push,0953-07-31 12:39:20,build,1-4
herself,1933-05-11 10:23:42,the,5-3
take,0433-01-06 01:32:31,technology,3-8
per,1832-11-17 11:48:49,actually,4-4
magazine,1861-08-22 05:11:53,cause,2-2
set,1279-09-07 17:52:16,open,6-6
coach,0492-10-06 13:27:18,level,3-6
new,0190-06-09 16:35:17,off,4-2
hard,1774-10-16 14:47:37,weight,9-9
once,1363-12-06 12:26:01,their,1-6
difficult,1311-01-08 15:38:16,threat,1-3
only,1545-01-24 04:19:13,after,5-3
travel,1454-02-13 08:05:58,laugh,2-1
cultural,1863-08-19 06:40:59,between,9-8
property,0004-07-31 13:29:29,range,5-9
care,1891-12-23 21:49:40,time,9-7
explain,0815-10-02 17:33:38,music,8-8
Mrs,0507-01-28 00:06:18,seem,1-4
want,1435-03-20 19:32:01,address,4-8
hard,1345-08-15 11:40:33,place,9-2
far,0867-09-04 01:09:59,instead,8-6
eye,1088-05-11 15:15:22,game,8-3
only,1195-08-07 00:05:23,pull,8-3
the,0165-05-14 11:52:10,yes,8-2
participant,0162-02-23 20:44:17,become,3-4
nearly,1158-02-15 04:11:16,glass,4-1
yourself,1229-09-01 11:33:25,people,4-4
hope,0955-10-31 13:30:32,total,1-6
end,1542-09-29 11:16:48,Republican,3-3
part,1180-10-15 03:51:38,put,4-4
outside,0427-10-19 04:56:49,color,2-4
any,1647-11-30 12:01:14,appear,4-5
air,1537-01-26 01:34:25,know,2-4
management,0795-08-24 12:57:35,discover,7-9
ok,1311-07-02 01:01:32,standard,1-8
second,1903-09-06 02:11:40,quite,1-3
view,1652-08-05 15:21:33,fear,5-5
land,1465-04-01 07:52:44,walk,9-7
current,1943-10-11 00:40:00,prevent,7-8
wall,1990-07-16 11:28:51,class,9-4
notice,0831-01-03 11:49:54,decision,4-8
indicate,0024-05-15 00:59:29,either,9-7
make,0151-05-03 23:25:59,through,4-7
factor,0119-04-13 14:19:03,hospital,6-3
simple,0956-02-15 11:02:59,none,4-7
media,0773-01-11 12:39:09,truth,4-6
respond,1551-02-23 18:25:57,tell,8-1
style,0318-06-02 12:10:33,enter,4-7
indicate,1976-12-12 13:57:12,control,4-2
onto,0956-07-26 02:01:11,hospital,7-7
make,0342-05-17 22:20:33,eat,1-7
until,0657-05-21 18:57:58,assume,6-8
themselves,0680-04-26 02:28:33,agree,1-7
staff,0963-05-31 12:14:57,say,6-5
eight,0215-02-23 08:54:14,determine,2-5
brother,0278-05-28 00:06:19,write,2-6
office,0367-05-26 23:35:43,reach,9-1
see,0433-07-08 21:40:59,man,4-6
attention,1949-11-15 17:14:42,about,1-8
inside,0363-04-27 06:37:52,Republican,3-1
coach,1169-10-24 16:34:35,product,4-9
stock,1917-06-11 18:34:58,threat,4-7
upon,0101-11-20 07:24:13,office,8-4
trip,1067-06-13 06:52:02,why,7-2
rather,1617-05-12 01:52:38,race,3-4
hot,1982-12-22 07:30:37,remain,7-2
others,1858-08-20 11:35:10,break,1-9
politics,0621-01-18 02:56:16,place,5-7
believe,0310-07-11 22:25:37,feel,6-9
network,0173-06-20 09:28:21,both,6-8
company,1407-07-01 22:14:06,able,7-7
then,1960-06-12 20:51:47,society,7-9
defense,0346-08-05 12:51:31,offer,2-6
land,1564-12-01 22:45:00,be,6-2
husband,0998-11-15 08:34:18,include,9-9
drop,1598-09-17 13:58:22,once,1-6
accept,0404-01-28 13:24:30,measure,7-5
free,0297-09-20 06:48:44,nearly,2-8
them,0069-04-03 19:19:00,east,7-3
night,1993-01-06 10:33:11,catch,7-9
speak,0228-08-28 00:43:06,first,4-2
media,0132-05-07 23:00:16,until,6-5
sure,0021-07-06 04:36:40,claim,9-5
stock,0135-01-14 17:26:50,note,2-4
read,0955-11-20 08:17:29,physical,2-4
first,1803-08-06 13:57:44,human,8-7
hard,1042-08-15 21:23:25,stuff,5-1
environment,0263-10-20 20:59:16,eat,5-4
approach,1955-01-27 20:44:41,science,3-5
doctor,0151-02-01 01:34:21,past,2-4
tree,0710-06-20 13:56:43,relationship,9-5
table,0286-03-21 03:18:51,like,9-1
program,1757-12-13 21:18:44,happen,5-1
support,1104-11-02 23:34:59,simple,4-4
section,1369-01-28 18:13:09,rich,9-5
soon,1734-08-17 16:11:19,past,9-1
card,0529-08-22 01:39:06,less,8-9
rule,1027-07-15 12:06:00,receive,6-9
I,0297-11-18 11:32:39,store,3-8
dog,0952-10-25 13:19:39,suddenly,1-3
dark,0377-01-17 07:52:38,raise,7-4
professor,1970-06-30 11:58:56,base,9-5
determine,1612-01-27 15:14:15,teacher,8-5
interest,0295-07-27 03:27:22,budget,6-1
glass,0045-12-17 06:11:18,bit,8-6
break,0654-02-05 10:50:23,green,4-1
democratic,1024-07-29 22:41:14,stage,9-1
century,0422-05-29 09:23:34,large,2-5
use,0101-12-30 17:25:18,age,9-2
peace,0650-03-29 13:43:56,huge,8-2
leg,0118-09-29 06:20:12,start,5-9
election,1034-12-18 21:07:59,more,4-2
room,0242-07-27 01:42:24,key,2-4
hour,0128-01-05 01:40:44,culture,3-1
worry,0043-12-09 05:43:51,keep,9-3
about,1191-09-04 01:27:29,certainly,9-3
bank,1473-05-10 07:51:19,bed,7-2
give,0748-09-26 13:27:28,blood,4-9
several,1025-03-28 17:05:09,still,9-9
style,0584-02-26 06:18:39,customer,3-2
administration,1635-04-12 07:51:42,all,4-1
send,1663-01-25 09:22:15,argue,5-3
born,0648-12-23 09:06:55,sometimes,9-1
remember,0530-02-23 18:24:07,forget,7-5
training,0252-01-19 14:59:55,east,3-4
run,0130-11-08 08:02:00,player,8-8
world,0186-12-06 00:07:41,drop,3-5
agreement,0828-01-11 09:13:43,ball,8-9
likely,0039-01-07 02:02:43,hospital,8-4
onto,1396-08-01 00:38:19,because,5-6
while,0529-06-05 00:50:37,by,5-7
according,1296-02-13 16:21:50,wonder,4-2
media,1231-02-02 21:24:13,than,9-3
system,0982-08-26 06:16:43,save,7-9
fall,1843-05-02 11:06:55,chance,9-1
draw,1785-03-04 04:51:22,pay,8-7
head,1095-07-04 11:25:23,wear,7-5
trip,1920-05-31 08:16:17,follow,5-6
everybody,1368-08-29 17:43:34,accept,8-6
quickly,0212-05-16 19:42:41,federal,1-1
others,1732-03-27 22:39:55,decide,3-6
catch,1139-01-07 03:13:13,always,2-5
between,0287-10-06 07:16:54,particular,7-8
bill,0684-10-23 10:36:28,environment,4-8
floor,1061-07-03 09:25:41,position,5-5
four,0824-02-05 09:22:00,population,1-7
could,1575-05-06 14:46:29,perhaps,7-7
page,1555-12-27 20:53:05,allow,6-3
use,1821-09-16 16:50:00,decide,9-7
bill,1200-05-07 11:11:55,view,5-1
administration,1102-08-03 06:02:01,often,8-3
arm,1708-04-26 06:17:03,environmental,7-8
ready,0523-01-11 07:21:45,environmental,8-1
pass,1327-02-07 10:25:11,goal,2-5
what,0669-11-08 07:43:51,carry,7-7
cold,0722-01-03 23:12:50,wall,9-2
charge,1129-11-22 23:17:43,half,6-2
accept,0421-01-28 00:44:53,realize,3-1
face,1517-12-07 23:53:37,size,6-6
away,0828-06-30 17:13:51,wall,9-6
price,1726-03-08 13:52:09,reach,5-4
read,1572-12-06 08:11:50,drop,9-7
produce,0084-02-19 01:56:18,kind,5-5
huge,0900-01-13 17:12:12,wish,1-7
science,1400-04-13 04:56:43,little,8-2
age,1682-07-13 00:58:08,election,5-6
ever,0713-06-12 16:51:45,at,5-6
least,1457-03-11 02:59:12,anything,7-8
business,1516-02-05 10:20:50,exactly,3-2
item,0338-07-11 22:56:36,ability,9-1
nearly,0184-10-12 09:27:31,how,1-1
foreign,1153-11-30 19:52:14,pull,8-9
see,1289-07-01 14:28:42,mind,3-6
both,1131-07-23 09:27:45,point,5-9
produce,0680-05-11 12:45:52,pattern,6-4
traditional,1050-03-29 11:29:24,plan,5-1
catch,0815-04-20 19:06:56,north,3-7
past,1414-04-04 19:14:14,him,3-7
coach,1526-08-04 01:51:18,fill,2-1
edge,1856-09-20 07:50:01,another,1-6
husband,0929-02-21 09:07:21,thought,8-2
training,1240-04-07 18:15:22,project,1-3
suddenly,0207-12-04 07:49:43,dream,4-5
war,0324-12-29 01:21:48,drug,1-5
quickly,0389-05-16 23:11:14,range,2-3
mouth,0523-05-26 10:54:50,hard,5-9
born,0145-04-29 03:43:21,data,2-6
another,0786-09-10 12:52:15,bag,6-2
trade,1509-10-29 07:08:06,strong,2-1
pass,0282-06-13 09:19:08,conference,3-7
it,1846-03-18 06:12:49,particularly,6-4
throw,0150-09-24 17:39:36,traditional,6-9
future,1479-04-08 04:39:55,rather,2-1
PM,1612-07-07 22:06:19,theory,6-6
finally,1160-11-27 10:59:37,same,1-8
lawyer,1022-12-04 12:47:21,model,6-2
foot,0163-08-22 20:51:59,serve,8-4
hospital,1807-03-17 21:17:03,plant,9-6
game,1778-04-18 12:22:53,challenge,8-9
movement,1920-08-14 17:00:16,specific,4-8
risk,1873-02-04 03:49:25,billion,8-5
suggest,1287-01-02 16:13:49,include,3-5
gun,1443-06-06 21:34:54,including,4-5
tonight,1637-02-08 08:11:23,nothing,8-6
newspaper,1087-08-05 22:36:26,involve,2-2
billion,0287-08-21 22:50:33,marriage,7-2
education,1529-07-28 10:49:13,pattern,2-1
world,0779-05-02 04:02:33,whole,6-2
consider,1887-09-23 15:32:11,similar,6-1
reach,0729-05-10 04:55:59,race,8-5
day,1165-06-10 10:34:38,consumer,1-2
each,0909-01-19 16:08:16,end,5-9
civil,0809-04-12 16:25:05,condition,4-3
process,1357-01-09 22:00:21,condition,6-3
wind,0481-03-17 20:29:18,health,6-9
discuss,1932-03-31 20:56:52,begin,4-9
color,1931-05-29 18:51:50,market,4-5
room,1857-04-03 00:59:20,choose,6-1
point,1988-06-19 11:44:16,health,9-4
stop,1493-03-03 05:09:58,pass,8-7
close,1019-02-22 02:01:53,stock,8-7
born,0575-02-02 14:30:23,whatever,7-4
condition,1323-03-10 20:36:02,field,5-1
budget,0616-04-27 08:12:10,resource,4-2
it,1856-01-26 08:06:12,share,7-5
commercial,0906-06-15 08:26:30,woman,6-6
finally,0962-08-26 11:41:32,position,5-7
service,0184-01-02 11:48:22,election,1-5
class,0071-12-08 07:05:13,you,2-8
laugh,0573-08-18 22:46:39,risk,8-9
nearly,0911-03-03 00:06:45,or,7-1
benefit,1526-12-16 20:10:42,by,1-3
without,1657-09-09 03:43:42,represent,1-6
woman,0476-01-17 07:21:23,education,2-9
front,1903-07-11 23:51:52,wide,7-8
chance,0395-09-29 19:11:54,head,1-7
other,1171-01-05 06:58:01,agreement,9-5
field,0025-04-10 17:48:32,ready,4-4
standard,1477-04-16 07:12:48,information,5-4
author,1594-05-20 06:42:48,worker,2-4
lawyer,0672-02-24 16:11:57,successful,1-7
near,0074-08-29 02:22:50,financial,2-4
however,1258-02-03 03:14:26,owner,6-8
agent,0659-11-16 04:36:31,off,3-9
clear,0732-11-24 11:14:13,character,8-8
after,0166-12-27 10:52:10,discover,9-1
physical,0898-08-15 07:01:27,contain,8-6
man,1993-01-01 20:06:01,mention,3-7
range,0986-01-26 00:21:46,beautiful,7-9
home,1322-02-06 12:17:00,north,7-5
plant,1302-02-22 04:30:54,school,4-1
hour,1881-12-18 05:02:01,operation,4-5
community,0146-10-17 16:42:38,score,5-3
few,0333-11-28 11:42:41,outside,4-7
choose,1466-09-19 12:11:48,sort,1-4
challenge,0608-12-25 23:45:58,increase,2-9
few,1445-08-28 23:00:05,carry,2-8
to,0065-12-21 19:56:36,test,9-1
avoid,1378-08-14 01:02:25,goal,6-7
stage,0052-10-25 06:54:34,growth,2-1
somebody,0636-09-04 05:55:58,federal,1-4
someone,0948-09-13 15:43:30,owner,5-6
reach,1503-08-15 13:17:20,figure,8-6
throw,0704-06-07 22:18:23,support,1-8
despite,1746-07-14 06:06:20,read,1-6
place,0010-05-23 23:41:31,lead,6-6
culture,1148-03-12 02:55:09,civil,2-8
unit,1638-09-20 07:55:36,together,6-4
military,1513-12-21 00:28:17,newspaper,3-4
model,1294-04-22 19:11:52,property,4-7
paper,0329-09-17 16:47:40,actually,8-4
because,1425-12-12 23:30:17,dinner,4-6
deep,1640-07-13 08:17:18,buy,3-1
more,1572-10-09 03:52:29,and,9-2
cell,1847-12-29 02:12:41,agree,2-7
suddenly,1681-10-03 14:10:40,place,6-9
movement,0501-03-02 08:17:17,tonight,3-3
recent,0539-04-09 07:47:07,wall,2-7
which,1030-11-29 19:40:30,event,9-8
interesting,0794-08-30 20:56:38,community,8-3
leave,1284-12-25 19:15:20,first,8-7
economic,1836-08-03 18:17:23,whether,7-1
environmental,1829-03-18 16:43:51,issue,6-4
age,1705-09-26 19:38:15,question,5-9
agent,1738-07-10 19:49:41,other,2-2
edge,0527-04-16 06:22:19,green,4-8
picture,1276-12-14 05:49:51,alone,3-3
few,1291-01-14 02:08:41,right,5-2
although,1111-06-24 21:11:37,word,7-2
meeting,1768-05-28 01:18:04,film,2-8
resource,1069-01-08 03:36:41,player,9-9
instead,1200-07-12 00:26:08,focus,5-8
buy,0682-06-26 11:12:47,matter,7-1
color,1430-11-11 12:32:34,technology,3-3
conference,1752-06-14 22:34:52,tax,1-5
employee,0364-02-09 10:46:42,style,7-1
pretty,0262-03-12 16:44:19,attack,4-1
same,1233-06-21 14:15:09,prove,6-8
ground,0268-12-28 12:39:54,factor,1-3
sense,0827-08-08 12:37:12,home,4-7
style,0500-04-28 16:37:27,outside,6-9
community,1286-06-16 19:44:29,week,9-4
alone,0787-02-14 23:55:47,each,7-9
crime,0372-01-19 20:58:18,provide,5-5
mother,1677-05-27 10:43:38,there,6-8
while,1531-02-04 08:47:46,game,5-1
loss,0470-12-28 13:50:47,know,2-6
operation,1617-08-17 02:00:00,senior,8-3
event,0289-06-12 14:41:44,factor,4-1
conference,0094-12-06 11:03:45,call,3-8
specific,0018-08-13 16:57:01,wife,7-8
